geonameid,sciiname,countrycode,fclass,fcode,latitude,longitude,moddate,name,population
4364156,Oak Court,US,P,PPL,38.98344,-76.55135,,Oak Court,0
4360340,Lappans,US,P,PPL,39.55371,-77.73722,,Lappans,0
4357264,Hammonds Lane Nursing Home,US,S,HSP,39.21233,-76.62691,,Hammonds Lane Nursing Home,0
4357390,Hardesty,US,P,PPL,38.90761,-76.57746,,Hardesty,0
4365376,Pig Point,US,T,CAPE,39.36678,-75.87577,,Pig Point,0
4357887,Hickman,US,P,PPL,38.83317,-75.72299,,Hickman,0
4361822,Mary Fisher Hall,US,S,BLDG,39.40861,-76.59278,,Mary Fisher Hall,0
4364630,Otter Point,US,T,CAPE,38.11763,-76.34384,,Otter Point,0
4361720,Marling Farms,US,P,PPL,38.93261,-76.26579,,Marling Farms,0
4360585,Lewiston,US,P,PPL,39.02872,-76.95998,,Lewiston,0
4364206,O'Donnell,US,P,PPL,39.25233,-76.86331,,O'Donnell,0
4361067,Lodge Forest United Methodist Church,US,S,CH,39.23289,-76.44107,,Lodge Forest United Methodist Church,0
4361609,Many Fork Branch,US,H,STM,38.87595,-76.55218,,Many Fork Branch,0
